journey_id,annotator,annotation
8e2dc2c0-532d-11ec-abc4-111cae8945e0,7,Both are the same
db386802-5caf-11ec-844c-bd8ce7ddfcf9,7,Both are the same
b9b33061-5b67-11ec-a2c8-79a3066bfd82,7,Both are the same
eccac218-58f7-11ec-a7d0-f546f22035a7,1,They differ
1b054262-5a48-11ec-94bb-3140c53aa040,2,Both are the same
78fa89d0-5add-11ec-9504-afb352d76cc2,2,Both are the same
a533d8e2-57c6-11ec-9076-0f3f54468323,2,They differ
c6a3a9aa-58e1-11ec-bc1d-8f2dbdacaa83,6,Both are the same
41bca23e-57db-11ec-acc4-b990bec6210b,2,Both are the same
5b42bc03-52d3-11ec-a1e2-51c627da250a,1,They differ
5b42bc03-52d3-11ec-a1e2-51c627da250a,2,They differ
187616c4-5391-11ec-909b-974190c83062,2,Both are the same
59af0941-5313-11ec-823f-e334135b3240,2,They differ
6524c7cf-5324-11ec-b162-33b7a43292fd,8,They differ
f830bed6-5481-11ec-aba3-1b4473652d03,3,Both are the same
ac3a5359-52be-11ec-9f79-17881422fdc6,7,Both are the same
e6dd0496-530a-11ec-b30d-775fa9bbeb80,2,Both are the same
97132b44-5477-11ec-95f4-df47274f79cd,7,Both are the same
06e64ed4-5874-11ec-a749-5fd76d6de3fd,2,Both are the same
1a8143d6-5499-11ec-bd6e-4f7b64a9cea0,2,They differ
cca440a7-5c53-11ec-98f6-97f5649dbb82,1,Both are the same
1cbde0da-5b06-11ec-8269-e567c564a3cf,1,They differ
66a9af80-5b80-11ec-9fe1-9bbb4398a13d,8,I don't know
bf875461-57ef-11ec-8235-29401fcce34b,3,They differ
95cf0314-57b1-11ec-b8f2-bb4434ec61c5,3,Both are the same
7f29deb0-5c8c-11ec-8622-eff6f2c898b6,1,Both are the same
a1da11e5-5476-11ec-be49-d5206fdee26c,2,Both are the same
bdd451f5-5ac8-11ec-8696-41b5cf9c6344,2,Both are the same
a3f7a416-58c2-11ec-a3e9-3db85c19da04,6,I don't know
c46f08da-52fc-11ec-b089-2d827b753a13,2,They differ
54cb92c2-543e-11ec-91ea-efe46680f763,2,Both are the same
e116e96e-548b-11ec-a03f-2b9561a52ffc,6,Both are the same
c7d9d05f-54bf-11ec-b6c8-9711cbbadec1,3,Both are the same
86dff7a0-59aa-11ec-ae67-a1b02f9076e8,2,They differ
568cecf4-5ad6-11ec-990a-3729cde4f793,8,They differ
d53a311e-55d0-11ec-a5ff-af853e59e525,1,Both are the same
090181b1-5a80-11ec-9b46-cfa8fcb9c3ba,3,Both are the same
bda1cd7d-5d05-11ec-bb04-214aadd3eaad,1,They differ
36856262-56f4-11ec-8315-bd1a68d95b44,1,They differ
409806d3-5a6e-11ec-b14a-3dcd0d6b1d06,8,Both are the same
9b9cf578-572d-11ec-bd3f-5b8ae064980f,7,They differ
5068e907-5575-11ec-9b58-436edfbb6c2d,2,They differ
011def5e-5a23-11ec-b88b-575e546a07ac,3,Both are the same
011def5e-5a23-11ec-b88b-575e546a07ac,4,Both are the same
8eed36c2-5c37-11ec-ae87-bf9b84ea8602,2,Both are the same
8eed36c2-5c37-11ec-ae87-bf9b84ea8602,3,Both are the same
b382f96c-555c-11ec-8c0e-c7e664eea6f4,3,Both are the same
b382f96c-555c-11ec-8c0e-c7e664eea6f4,7,Both are the same
27b82f6f-5bd0-11ec-93a4-3d9b33554012,7,Both are the same
12f1d862-56a3-11ec-b354-038082a17aaf,2,Both are the same
5a79a98e-5542-11ec-bebd-cb4fa701ee06,7,They differ
5a79a98e-5542-11ec-bebd-cb4fa701ee06,1,They differ
383e3494-5645-11ec-a1ad-ad62135aa1db,1,They differ
04c23205-587b-11ec-9948-0393571cbe73,2,They differ
04c23205-587b-11ec-9948-0393571cbe73,5,They differ
acf84739-5cb9-11ec-9c17-f5fdad450f7c,7,They differ
acf84739-5cb9-11ec-9c17-f5fdad450f7c,7,They differ
a5896d3d-557e-11ec-9f76-f99211231af7,3,They differ
a5896d3d-557e-11ec-9f76-f99211231af7,7,I don't know
1039e708-5c72-11ec-b9e7-09bc9019f30c,6,They differ
52397b91-53a9-11ec-8e4d-d99bf7d32547,2,They differ
0fa5e7bc-52d7-11ec-9caa-a7d10a00359d,6,They differ
b94a1045-5694-11ec-9b87-f17de96b7eb7,6,I don't know
ecfba652-5783-11ec-b73f-0d5f4ae6c037,3,I don't know
64c6464a-5654-11ec-abb0-fb02288ba74a,6,Both are the same
13efdd6b-58e3-11ec-89bb-a551a9a6e0bd,2,They differ
00c35130-59e6-11ec-b8bc-d5e9404c893f,7,They differ
6a8fe80e-5a1c-11ec-aaf1-5f3e87fa1a17,3,Both are the same
125983a8-575a-11ec-ba76-0da94e8bc090,1,Both are the same
44144fd4-537a-11ec-b267-b91213272164,2,Both are the same
40bae196-5b85-11ec-a30e-25bde1e5caa9,1,They differ
125e2010-5940-11ec-9945-097bd5bae735,1,I don't know
26de2af2-547a-11ec-a07c-0d360ea5b738,2,They differ
26de2af2-547a-11ec-a07c-0d360ea5b738,2,They differ
acf7b190-5297-11ec-b96a-3fde90e36b50,2,They differ
acf7b190-5297-11ec-b96a-3fde90e36b50,7,They differ
4d99ca80-59e5-11ec-a59d-59ac36e9c7f6,2,They differ
8b5790b1-568a-11ec-9d8d-cbc3a04ceee4,2,Both are the same
8eaef302-5c1e-11ec-932c-392137106cbf,8,They differ
160250a0-5aba-11ec-b4cc-217ef305b0bf,2,Both are the same
7d542df2-556b-11ec-a378-65f12afb8ff4,1,They differ
cccc274a-56e2-11ec-a88e-4f42a6e7609f,2,Both are the same
f4d69e4f-5516-11ec-9899-67f2fe41b1b4,1,They differ
1fe2ee74-59f8-11ec-bb24-dfbfa314b736,7,They differ
1fe2ee74-59f8-11ec-bb24-dfbfa314b736,2,They differ
88837cba-575e-11ec-a1a0-b7280daf47ca,4,Both are the same
17435547-5871-11ec-8de9-7db9705243db,2,Both are the same
6f12019a-58b5-11ec-898b-af8979dec27a,2,They differ
207f2f86-5865-11ec-b8a6-4d57222c4726,2,They differ
b6eb6cd6-57b6-11ec-be23-6958274e4ceb,2,They differ
b6eb6cd6-57b6-11ec-be23-6958274e4ceb,7,I don't know
511fd93c-5ad1-11ec-a011-7dce27c1a3b0,7,Both are the same
f72ef349-53e8-11ec-9d51-c7aaffb18bcd,7,They differ
53f37302-52cb-11ec-9b06-cbe5069f1fbd,2,They differ
9735a456-544e-11ec-ac3f-8fe5daca5790,3,They differ
9735a456-544e-11ec-ac3f-8fe5daca5790,2,I don't know
d83c424c-5d25-11ec-9d69-8f9c4816515c,3,Both are the same
c1ad2aa7-58ec-11ec-b4b4-e59ce1aac2c6,1,I don't know
c1ad2aa7-58ec-11ec-b4b4-e59ce1aac2c6,3,Both are the same
8cf2b8f0-5c7c-11ec-b439-3be6e31f4693,1,Both are the same
34dc2f27-54bd-11ec-ada4-39b9da39fb2a,2,They differ
d90bdb26-587d-11ec-8cf5-4d1f2c6278c1,7,They differ
e20abef3-5512-11ec-9d36-a7caa7f6ffce,3,Both are the same
e612fcda-5b6d-11ec-8f4d-c301eca872c8,2,Both are the same
bea19212-56e2-11ec-b7ef-c71c0aad28e3,6,They differ
bea19212-56e2-11ec-b7ef-c71c0aad28e3,8,They differ
bb9f30ee-52ab-11ec-883d-f18af2de1afd,3,They differ
09381e3d-5ad1-11ec-b1e2-170d594afaa4,8,Both are the same
ab6a7b6c-5406-11ec-810e-8b2fe723069a,2,They differ
a2023526-590e-11ec-94fe-87abebe73b56,8,They differ
8b1bd732-5d22-11ec-ac1f-55ad0caddd76,7,They differ
4018bec0-5909-11ec-8237-9f59fec45826,2,They differ
4018bec0-5909-11ec-8237-9f59fec45826,2,Both are the same
aaa6f9fc-52c4-11ec-8dbf-27581dc54838,2,They differ
03f1fb71-53ec-11ec-b049-7f178ea5fb02,2,They differ
d6d27473-5431-11ec-83e5-f7827227eab0,3,They differ
ed39565b-59d0-11ec-873e-a3974bd0f823,2,Both are the same
ed39565b-59d0-11ec-873e-a3974bd0f823,7,Both are the same
ed39565b-59d0-11ec-873e-a3974bd0f823,2,Both are the same
32efa949-5612-11ec-bc6a-1bc0439e9ec6,4,They differ
9dad15ed-5619-11ec-8c4c-07d93747dd46,7,Both are the same
9542393e-5a09-11ec-949d-bf24b0f19b04,1,They differ
9542393e-5a09-11ec-949d-bf24b0f19b04,1,They differ
96b216a6-5cdc-11ec-bd0d-8b2120c1e892,6,They differ
96b216a6-5cdc-11ec-bd0d-8b2120c1e892,2,They differ
b59307c7-585c-11ec-a3ca-e582e669f7a3,2,They differ
44b3dd3c-5522-11ec-80e8-c598d0f441c3,2,Both are the same
154666bc-5ad2-11ec-81d6-0985fa22998a,7,Both are the same
154666bc-5ad2-11ec-81d6-0985fa22998a,7,Both are the same
276cbc6e-543b-11ec-8e6d-31ac4e6c2de2,7,They differ
276cbc6e-543b-11ec-8e6d-31ac4e6c2de2,2,They differ
c1db420d-58a6-11ec-980c-bf6b602c2d2d,2,Both are the same
33019e70-5907-11ec-800d-15c8a3574f26,2,They differ
a0895aea-54b6-11ec-a0a4-89cacf7ec247,8,Both are the same
868e58a4-5ac8-11ec-82c2-498ce51f9088,2,They differ
88b1d808-5d1c-11ec-8ada-d3db217a6f11,3,Both are the same
54a3129a-5a27-11ec-93c7-ef973d9e9f6b,8,They differ
790c8117-5af6-11ec-8918-85617ec166f0,1,They differ
1b0acd7a-5b8a-11ec-96b9-91e0d8e02d73,7,They differ
05173f1f-5393-11ec-b5e1-855febdfd026,2,They differ
f9df8782-5b4b-11ec-8bb5-2970e74d4202,1,Both are the same
7032bd2d-5d21-11ec-b806-0b83d0b27c6f,3,They differ
693fa2df-5901-11ec-8a79-85a4cf371161,2,Both are the same
e98c7b44-5577-11ec-9a45-e778530ce97e,2,Both are the same
f9e0412e-5531-11ec-b1cf-af846ebfd88b,2,I don't know
d81a1518-5b23-11ec-9ae0-e56dabc786d1,7,Both are the same
00676b72-5b33-11ec-b01b-bb3a5cb64c1f,3,They differ
df568a3c-53d6-11ec-9fb4-7b02311389ee,2,They differ
9c87688a-59b0-11ec-9514-3db808008842,3,They differ
c9a773ca-55d5-11ec-ba07-2f638439091f,1,Both are the same
c9a773ca-55d5-11ec-ba07-2f638439091f,3,Both are the same
b8537cac-52b2-11ec-866f-5ff6d566281b,2,They differ
6493ac8e-5845-11ec-be77-dbcba7e54b5d,7,Both are the same
c79e5758-5ce0-11ec-be1e-a17c4f349469,2,They differ
91be2c23-57d6-11ec-8d8e-17a085d53a50,1,They differ
1b331196-5300-11ec-95d5-47b8dc17f3c3,3,They differ
1b331196-5300-11ec-95d5-47b8dc17f3c3,6,They differ
f37bd06b-586d-11ec-be89-0fd77607f5f0,7,They differ
f37bd06b-586d-11ec-be89-0fd77607f5f0,7,They differ
b874926c-5392-11ec-ab64-c331b16347d3,3,They differ
c9f14990-5397-11ec-a6b2-8f0170bc7eff,2,They differ
d4b99bc2-591d-11ec-ac20-63d45dd5454b,2,They differ
8a0a4fe0-5764-11ec-9721-9fee16457479,2,They differ
eb207b94-53a2-11ec-8023-0f8e9f9580fd,7,They differ
928e1abe-587f-11ec-b97b-b3710cf595ee,2,They differ
928e1abe-587f-11ec-b97b-b3710cf595ee,3,They differ
e06e2faf-5288-11ec-aec5-89b9aa72797e,8,They differ
7d24ebc0-56df-11ec-ae9b-2bb02e8efceb,7,Both are the same
4c7fd4a6-5870-11ec-ba91-011416dbb65e,1,They differ
acf27ad0-555e-11ec-ba28-e7f9102029cd,2,They differ
57b211a3-5ab9-11ec-949e-a5477675859b,7,Both are the same
c71c5880-54a6-11ec-87af-c565ea9421d1,2,I don't know
c71c5880-54a6-11ec-87af-c565ea9421d1,3,Both are the same
a052e6aa-52ad-11ec-9f41-8f5993d3b9f3,2,Both are the same
f7d3b7e8-5d02-11ec-b5f3-bd3f6d893180,1,They differ
b415555a-5534-11ec-a0af-858bf261fd98,7,Both are the same
89f77cb5-5bc7-11ec-baa5-91fbc9c15937,7,Both are the same
ebb081b6-5ace-11ec-a470-7bc357fb47d3,1,They differ
a638bbd2-5793-11ec-bc5e-eb887e459703,2,I don't know
5faf6554-593d-11ec-9b7d-93cb8f47d096,8,I don't know
8956f60c-5878-11ec-b01a-c5da30713c4a,1,Both are the same
8956f60c-5878-11ec-b01a-c5da30713c4a,7,Both are the same
909befaa-5992-11ec-8ad5-dd762425f98f,2,They differ
53045cf4-5c70-11ec-a85b-ef7b7fb69d97,7,They differ
a42d4f6c-5692-11ec-8098-8d7b1145f16f,7,Both are the same
f3d5f6cc-5408-11ec-8ab8-496556ef1d35,3,They differ
8a67c299-56f3-11ec-aef7-579b90034773,8,They differ
57e0c1c0-529b-11ec-a3af-292e6b1c7d56,2,They differ
57e0c1c0-529b-11ec-a3af-292e6b1c7d56,4,They differ
bbad5f84-5c5e-11ec-bd7b-bd0c31879b39,2,Both are the same
0053cb4a-57ba-11ec-87e0-fb2c1f4004d1,2,They differ
a9f8e403-54b4-11ec-9fa5-4dd3e4cdf543,1,Both are the same
c7fa5a38-53e2-11ec-9897-45b41fd8e864,2,I don't know
28618d25-56af-11ec-8592-39022030200a,2,They differ
2bf78dfc-5929-11ec-abf2-e39a8d060549,2,I don't know
383abafe-58e9-11ec-8752-91d48f0232ac,7,I don't know
a83e5b02-5492-11ec-9e2b-5f38c64bed48,1,Both are the same
bd571084-586a-11ec-a506-45df71133afe,1,I don't know
d3b64849-5453-11ec-9d35-0514f7fdd302,1,They differ
aee0b880-52a6-11ec-9b18-51ac69b4a8e5,3,Both are the same
80086dcd-5c14-11ec-8a0f-515ed2f5563b,5,They differ
0f13d9d4-5b6b-11ec-b2f6-c34193a035ee,2,Both are the same
43bf13fd-538e-11ec-a1b0-85335c4fdfd1,6,I don't know
0dde874e-5bad-11ec-ba0a-f7f7878ed808,1,Both are the same
979bc1e5-5839-11ec-87dc-2b472fa73867,2,Both are the same
6ac0d576-56ad-11ec-828c-b57cd1bbabce,2,They differ
a156cd18-566a-11ec-b053-fb987840600e,2,They differ
8cff48e2-538c-11ec-9306-d97361a0fa0f,4,Both are the same
3e841ebe-5a8c-11ec-b496-315482f2c1c2,1,They differ
7d29d36e-54a2-11ec-a488-1b0154b5d61e,4,Both are the same
d1767402-5445-11ec-adcd-7d4caf493a8f,7,They differ
7784a002-594c-11ec-a41f-4bc6f36f24cd,4,I don't know
4880e60e-584c-11ec-b90b-bf96a639b24a,7,Both are the same
4880e60e-584c-11ec-b90b-bf96a639b24a,4,Both are the same
5bc53c96-5afa-11ec-821e-ff9fb34125e0,7,Both are the same
084e01ea-592b-11ec-a0f8-f1228536ef73,6,They differ
7202e4f0-5a81-11ec-b663-2d1afcead753,6,Both are the same
9e3e7861-5907-11ec-9003-8d98598b076d,8,I don't know
08a869ba-5567-11ec-9222-c15cbc414b78,2,Both are the same
2fe422e1-5a70-11ec-8b9e-1fa8811d0302,2,Both are the same
cc8f9a94-5ae0-11ec-957a-7dbcff3bc8f2,1,They differ
2a122c90-5357-11ec-9346-df3b3d116079,7,Both are the same
9c19e3bc-53a4-11ec-9104-f1da4a29d8c5,8,Both are the same
0c9e3cd4-579f-11ec-aa73-e37c533d0807,1,Both are the same
6226a071-59f9-11ec-9764-81419de5e1ac,8,I don't know
43097fc7-553b-11ec-8ce6-f7d5d8ee9865,3,They differ
d4ad5db0-55d1-11ec-a5b1-df68b643c3e5,1,They differ
10ebada2-5773-11ec-8618-916e39d37a58,3,Both are the same
99274cfc-586e-11ec-9896-a188f656beb7,3,They differ
e77c1156-586d-11ec-93f4-a17fa3ac563f,3,They differ
f3ebbfa7-5903-11ec-a770-47d4b66d17d5,6,They differ
925b9557-545d-11ec-a5e4-0debcdfd861c,2,They differ
50a8a77b-5c72-11ec-b1c0-e962d6bf7fb4,8,I don't know
6af6c267-5af0-11ec-b3b4-0d3ab58b9471,1,Both are the same
ad8fd12a-53cc-11ec-bc6b-3b733512a92b,2,They differ
69c70249-5505-11ec-8940-9df9dc31b0ea,1,They differ
daa77442-5af4-11ec-b5d1-27e2ddb0c5f5,2,They differ
5833f73e-56cc-11ec-b6f1-d30f54281a23,1,They differ
fa3fa346-5a84-11ec-aaec-cf091dfd1514,2,Both are the same
de1aa574-58d1-11ec-b365-ffdb768424e9,2,I don't know
85f925f8-54e3-11ec-846b-07731d7bda50,2,They differ
35e267a4-5697-11ec-8bc6-e3e559ddee2e,7,They differ
958db8b2-5556-11ec-b52e-37c823b87582,1,Both are the same
3f4c0756-5642-11ec-bc78-eb4c3ca735f9,7,Both are the same
d679a86b-58fd-11ec-af1d-51e3633cda04,1,They differ
163d9cda-56a0-11ec-901b-ab4bc5d2441d,6,They differ
1aeb440e-59ba-11ec-a482-45a549c88fb7,2,I don't know
1e58e0a8-52fc-11ec-87de-d56383e6c208,6,They differ
b0abc8bc-5926-11ec-a122-91c9a2fbcd99,2,Both are the same
ce54f08d-5398-11ec-8e73-b360f7217fa9,4,They differ
daf77aa1-5cc4-11ec-a8ce-61aef6571501,7,They differ
24e4793c-5bd4-11ec-93be-c907da9c6f20,7,Both are the same
c4dba795-5909-11ec-8767-55db3a5da40d,7,They differ
27ff0127-5a11-11ec-ab85-95536ebc4c98,2,Both are the same
27ff0127-5a11-11ec-ab85-95536ebc4c98,2,Both are the same
8e5082cc-57b9-11ec-9eb4-8f144b5679ce,3,Both are the same
0e943863-55e1-11ec-b7c7-e981f437b007,3,They differ
902cd8b6-52dc-11ec-9fe4-633e7af6c527,8,Both are the same
082a0b21-5c1e-11ec-bb97-41439f434d0c,8,I don't know
082a0b21-5c1e-11ec-bb97-41439f434d0c,4,I don't know
e337d7a0-558d-11ec-becf-9d4b8307f6b7,3,Both are the same
cb1c70ce-5c39-11ec-b4d5-2353c99b45e8,2,They differ
d38c231a-5431-11ec-9429-0f5109b25d4c,6,They differ
fdfe9af0-52f1-11ec-ba66-03fb659c4344,1,They differ
6711ac47-5d24-11ec-965d-87fcb71dadd0,2,They differ
0ca8f16f-5763-11ec-88c0-f3670415a681,2,Both are the same
38a9b3f0-5496-11ec-987a-e12f1e91e3c7,2,They differ
1f310bc6-54d2-11ec-949d-252834e29f3b,2,They differ
b82b877e-53cf-11ec-bd31-99b64bd5c2c5,2,I don't know
cf865f20-590b-11ec-afd0-fd4e30a18d57,6,They differ
05751936-55e3-11ec-b5e2-8de863390344,1,Both are the same
2bb36ea3-5540-11ec-905f-4d2e01c4540b,6,They differ
5066ebe6-55f1-11ec-9df9-81c6cb854096,1,Both are the same
2fefd3d2-57bb-11ec-bb10-296eece47877,8,Both are the same
9f153311-5a51-11ec-9914-3980cf297b39,1,They differ
a616edf2-52a3-11ec-91cb-5d1df4aaba37,8,They differ
e4ac85e3-5c0b-11ec-ad86-3bb1e8637fa6,2,Both are the same
e4ac85e3-5c0b-11ec-ad86-3bb1e8637fa6,2,Both are the same
4bfd1d32-57d1-11ec-843d-1941678c5d42,1,They differ
c86b98a4-56b0-11ec-a001-b35754460c9c,3,They differ
bb1cf67e-53b7-11ec-9826-53de4cccf111,2,Both are the same
11efb09c-5541-11ec-9b09-6f284b50b259,7,They differ
aa29f796-5b49-11ec-8b1f-0b356e20177a,2,They differ
aa29f796-5b49-11ec-8b1f-0b356e20177a,2,I don't know
303862bd-561b-11ec-9f52-811378390581,8,Both are the same
045fadbf-5944-11ec-ab92-5d6cd8f33665,7,Both are the same
045fadbf-5944-11ec-ab92-5d6cd8f33665,7,Both are the same
bba480e0-5447-11ec-8652-399ff783c265,7,Both are the same
bba480e0-5447-11ec-8652-399ff783c265,6,Both are the same
a3742e2f-53bc-11ec-9bfe-1bd08f9108da,2,They differ
30ccbc1a-5cd7-11ec-ad2a-a179e530b227,3,They differ
a1dae018-5787-11ec-86ee-536b346413cc,1,They differ
64355a73-54d8-11ec-af28-01faacdfcee4,2,They differ
aa081369-52ef-11ec-bc49-bfdfca5d96b5,8,Both are the same
46be8ff6-5a1d-11ec-b7af-8132bff6f9d5,2,They differ
99ff3fb5-52db-11ec-a55e-3df9ee1f5cf2,2,Both are the same
871b2521-53bd-11ec-8987-a5d932432c11,3,Both are the same
80ad5e93-5521-11ec-be97-5b64ccb4725a,3,They differ
c44df8a3-5558-11ec-af1a-9748af3c8ca3,7,They differ
e73b339c-5874-11ec-bc55-af3e3a0ffaa4,2,They differ
b6f96d0a-5562-11ec-9ecb-0b87f6c46777,8,They differ
78889205-546c-11ec-9d0a-edd711978beb,6,They differ
cc825263-5614-11ec-bf52-f7371fe64bbd,2,Both are the same
03413e2a-5952-11ec-8893-8f65aa6c2ab5,1,They differ
d2e61c06-57dc-11ec-afa1-01feb3fc0698,1,They differ
583921ba-53d3-11ec-b252-cb278d954f8e,4,They differ
d04908ff-5327-11ec-b08a-51fd3c74724e,7,Both are the same
a0d1b1ea-5a76-11ec-afa1-539ad7048e79,2,Both are the same
212c0338-555b-11ec-a106-d10f53777f88,2,I don't know
12e66628-5af1-11ec-9916-c3190b6e981e,8,They differ
14f3642e-5512-11ec-a04a-7deb3da1bc3c,7,They differ
ae7d1e0c-5a0c-11ec-979d-a3a4c2f59e1a,2,Both are the same
9d5080db-5cfe-11ec-b0d5-8d20e4e410da,1,They differ
76dd8580-5580-11ec-8022-c912c746edd6,2,They differ
52a0676e-590e-11ec-9dc6-61ac5df87acf,3,Both are the same
1d212d4a-56d8-11ec-9af8-df4fc6f5c5a9,7,Both are the same
b6dbdce4-5a54-11ec-b9ae-b7c9f93fd372,7,Both are the same
c72b5d8c-5715-11ec-a4b8-d123064b4d18,6,They differ
c72b5d8c-5715-11ec-a4b8-d123064b4d18,2,I don't know
93871529-5579-11ec-bae9-5782d06a5040,2,I don't know
a4207310-58f3-11ec-8aaf-a5a0d685390f,7,Both are the same
e9c9c225-5657-11ec-a3a1-fda6bf0b9658,7,Both are the same
19ced126-53d9-11ec-bea3-bb9d4165640c,8,Both are the same
e6d5a14d-5599-11ec-910e-a5aaf695877e,2,They differ
f0c3ac46-5d13-11ec-a396-8bdd9702f1b3,7,They differ
c422196e-574d-11ec-b1d4-2960bd3c66c9,8,Both are the same
df776070-57d3-11ec-aa16-b7522a8342f8,3,Both are the same
1411891c-57ea-11ec-b337-67dfa4e00af9,2,They differ
1411891c-57ea-11ec-b337-67dfa4e00af9,2,They differ
174d78cb-5933-11ec-88f6-71a41eacd3d5,8,Both are the same
d8a80a1f-5bfc-11ec-8d86-d30fd0255c44,6,Both are the same
7c9e8f97-53a8-11ec-ab58-3bbf69e69a04,7,Both are the same
8b57b8dc-52db-11ec-bb02-51ff4779a46f,2,They differ
b2f3dd3c-5491-11ec-928d-2bcb95cc94fc,8,Both are the same
596e6ea6-561b-11ec-b982-f1f3be69ef75,2,They differ
f5ddbf30-5760-11ec-93c8-b100b5fcd322,6,They differ
af08a76d-58d9-11ec-9cdc-c37ac6e957c8,6,They differ
489250cf-5b81-11ec-aef4-d98406cdb282,2,They differ
e1a1a76c-550c-11ec-93b1-0be8cc46cc45,2,They differ
bee73aef-54a3-11ec-bb0c-9da8ab57d0cf,2,They differ
1938f2da-56ab-11ec-aadd-03a31130b248,2,Both are the same
ba92e5fc-5325-11ec-85ce-cb9850deea21,2,Both are the same
b2399795-54e7-11ec-9e79-09e20d14de4c,3,They differ
6e71ad0b-53a7-11ec-be9f-e9cf7f193096,7,They differ
b4dcffab-52f5-11ec-9f13-859bd17c2847,2,They differ
7a057536-5a2d-11ec-a610-0f8cbfc8fcee,2,They differ
2005249f-5b03-11ec-a4fe-35e4a28fe70b,2,They differ
96977ba7-54b0-11ec-8e06-59df14b04c75,1,They differ
166134b4-5af1-11ec-bc23-a3c46a29161b,8,They differ
63a6a3dc-58b6-11ec-9fb9-edb4efb7901b,2,Both are the same
63a6a3dc-58b6-11ec-9fb9-edb4efb7901b,7,Both are the same
973fc983-5bb9-11ec-8f6a-f38824032fc2,8,Both are the same
2184e4aa-5c4c-11ec-b989-8bd560fd7812,1,They differ
9dc735de-534a-11ec-8bb1-c75ae1168301,7,Both are the same
67466946-5b9a-11ec-a0d3-8be0521f3847,2,I don't know
f12f14a4-559c-11ec-b27f-738e57d33b73,2,I don't know
67271828-5a70-11ec-96d4-192caea31d60,4,I don't know
f872ac27-5395-11ec-a877-41d4c69774cd,7,They differ
6bd0876f-560b-11ec-b728-e39fea9a1edf,2,They differ
298bbde2-58ed-11ec-981b-472f4746e630,2,They differ
a654405c-53c3-11ec-be3f-59a360de4a82,7,Both are the same
2436eaf7-5b21-11ec-a637-8fad7fc2c6b9,2,They differ
ebf86172-5ced-11ec-ae73-dffe4488eb08,7,They differ
4cf2f9ec-5a14-11ec-b057-318dc9e151af,2,Both are the same
8b0dfac0-5b16-11ec-b4e2-671e9e36f652,7,Both are the same
86097b14-5935-11ec-87e5-91cd5883b9e6,6,Both are the same
6c5c4b3d-5754-11ec-a013-b7a90d8d7a8f,6,Both are the same
ed586e17-5856-11ec-a521-7d67efa34a94,2,Both are the same
31651734-536a-11ec-8b28-a70885e4773b,7,Both are the same
6cadf0a6-53ad-11ec-b3c4-157e8ae6c75c,7,They differ
c7274166-5b66-11ec-ad19-f39b80df9e1c,6,They differ
b51027de-555a-11ec-8553-a7879b837ce1,4,Both are the same
9a28c87c-5901-11ec-9351-3f5212c96969,2,They differ
0b89bea4-5475-11ec-a0f0-1d31cb610af9,2,They differ
712363a4-5381-11ec-8d51-438d9e467029,4,They differ
45bf2315-5c86-11ec-8786-012936b818b1,3,They differ
7df6a104-5b24-11ec-a730-cf23e25d89ac,1,Both are the same
fb759507-5cd1-11ec-88ff-bd28c5e9d830,1,They differ
7b854f3a-56c7-11ec-9284-2b887cf8572c,6,They differ
f7a44dc8-5328-11ec-874f-63903a177005,6,They differ
fdd74763-55d2-11ec-89a9-53947f902c96,7,Both are the same
a0b6d106-551f-11ec-babd-0f5d52601e52,7,Both are the same
a803a592-5786-11ec-bf7f-bfe9e238cdec,2,They differ
5dc1c35e-5c15-11ec-8d4b-3d94405b43f3,7,Both are the same
63933bc6-5681-11ec-b79b-9114087e9f39,2,I don't know
5749979a-59c6-11ec-a60e-9b1d0e18b2db,1,They differ
bad42f11-5366-11ec-a3f9-f962585c7b4f,1,They differ
6a32f84c-5b43-11ec-95e7-3dbc48cb4f92,3,They differ
76f82e8a-53cd-11ec-b332-a781201b610b,5,They differ
5b82320d-52ff-11ec-a577-031a3a403cad,7,Both are the same
3b214f79-5ab2-11ec-ac0b-9f9daa418497,8,Both are the same
80822c78-5925-11ec-9057-37f6932ae242,7,Both are the same
d35093c4-5581-11ec-9c0d-f17a0c8c2713,2,I don't know
48344118-549f-11ec-805c-c33ddd436348,2,Both are the same
5f3745fc-56f6-11ec-8f4b-a9fb37c607c3,8,Both are the same
352e2bc2-5b4c-11ec-bcc4-b3c18849620f,3,They differ
4dc8d104-5580-11ec-a22c-cbbf15ca01fc,2,Both are the same
c08bc060-5496-11ec-9dd4-b93df18cfe6b,7,Both are the same
82bde428-5ced-11ec-ad9c-d7438fd6b919,3,They differ
a3824f38-530c-11ec-a438-e90d2772f83c,1,They differ
076dbf79-593e-11ec-bab6-7f19493021ef,2,They differ
337e823c-557b-11ec-a69b-d3dbfc9cdb6e,2,Both are the same
cb4cd018-5758-11ec-b32a-c91f3c8debf7,7,Both are the same
37774feb-5ab1-11ec-b124-2369ffd331d5,4,They differ
d51d173f-58de-11ec-ad44-b1ad4aaec6d1,2,I don't know
53577197-5b00-11ec-a2b7-abc534ad6839,2,Both are the same
53577197-5b00-11ec-a2b7-abc534ad6839,8,Both are the same
43d63186-56bc-11ec-93e8-5bed99b92fb5,8,Both are the same
a533e202-5d20-11ec-8055-2f3f8fb5e9b4,1,They differ
65b46e2f-552f-11ec-b2f9-73d8bae303d3,6,They differ
da3c6321-52ed-11ec-8165-974a8962062e,2,They differ
